,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2017-06-08,8.72,10.47,10.47,8.72,76,78538.0,24.07,44.02,3.2,0.02
1,2017-06-09,11.52,11.52,11.52,11.52,23,26496.0,0.0,10.03,1.05,0.01
2,2017-06-12,12.67,12.67,12.67,12.67,83,105541.0,0.0,9.98,1.15,0.03
3,2017-06-13,13.94,13.94,13.94,13.94,47,65545.0,0.0,10.02,1.27,0.01
4,2017-06-14,15.33,15.33,15.33,15.33,67,102097.0,0.0,9.97,1.39,0.02
5,2017-06-15,16.86,16.86,16.86,16.86,87,146918.0,0.0,9.98,1.53,0.03
6,2017-06-16,18.55,18.55,18.55,18.55,311,576033.0,0.0,10.02,1.69,0.09
7,2017-06-19,20.41,20.41,20.41,20.41,736,1503176.0,0.0,10.03,1.86,0.22
8,2017-06-20,22.45,22.45,22.45,22.45,983,2206632.0,0.0,10.0,2.04,0.3
9,2017-06-21,24.7,24.7,24.7,24.7,2899,7161567.0,0.0,10.02,2.25,0.88
10,2017-06-22,27.17,27.17,27.17,27.17,12697,34498564.0,0.0,10.0,2.47,3.86
11,2017-06-23,28.01,26.2,28.93,26.05,197980,544294272.0,10.6,-3.57,-0.97,60.25
12,2017-06-26,25.19,24.91,26.66,24.52,130343,328382112.0,8.17,-4.92,-1.29,39.67
13,2017-06-27,24.73,24.91,26.5,24.55,115499,293783456.0,7.83,0.0,0.0,35.15
14,2017-06-28,24.42,23.5,24.42,23.38,90748,215953909.0,4.18,-5.66,-1.41,27.62
15,2017-06-29,23.7,23.46,23.93,23.32,49831,117729504.0,2.6,-0.17,-0.04,15.16
16,2017-06-30,23.2,23.83,24.47,23.01,75146,179546924.0,6.22,1.58,0.37,22.87
17,2017-07-03,23.69,23.95,24.06,23.57,38481,91764679.0,2.06,0.5,0.12,11.71
18,2017-07-04,24.1,25.18,25.98,23.8,107689,266870014.0,9.1,5.14,1.23,32.77
19,2017-07-05,25.25,27.7,27.7,25.18,70486,188058998.0,10.01,10.01,2.52,21.45
20,2017-07-06,29.2,30.47,30.47,28.71,186503,550526592.0,6.35,10.0,2.77,56.76
21,2017-07-07,29.7,29.35,30.4,28.9,152934,452646016.0,4.92,-3.68,-1.12,46.54
22,2017-07-10,29.36,27.4,30.34,27.28,124658,361118352.0,10.43,-6.64,-1.95,37.94
23,2017-07-11,27.05,26.87,28.25,26.62,92220,252736137.0,5.95,-1.93,-0.53,28.06
24,2017-07-12,27.09,27.67,28.1,26.51,83862,230211362.0,5.92,2.98,0.8,25.52
25,2017-07-13,27.18,25.88,27.3,25.23,88696,230099245.0,7.48,-6.47,-1.79,26.99
26,2017-07-14,25.53,24.68,25.98,24.61,56401,141924678.0,5.29,-4.64,-1.2,17.16
27,2017-07-17,24.03,22.21,24.39,22.21,68339,156274775.0,8.83,-10.01,-2.47,20.8
28,2017-07-18,21.59,22.05,22.46,21.17,51641,112659479.0,5.81,-0.72,-0.16,15.72
29,2017-07-19,21.88,21.95,22.04,20.78,48034,103605871.0,5.71,-0.45,-0.1,14.62
30,2017-07-20,21.78,21.6,22.68,21.6,49771,110347883.0,4.92,-1.59,-0.35,15.15
31,2017-07-21,21.5,21.8,22.48,21.2,46422,102334089.0,5.93,0.93,0.2,14.13
32,2017-07-24,21.46,22.1,22.34,20.5,44039,94995112.0,8.44,1.38,0.3,13.4
33,2017-07-25,21.92,22.54,22.58,21.88,40842,90796052.0,3.17,1.99,0.44,12.43
34,2017-07-26,22.46,21.63,22.79,21.25,51136,112445537.0,6.83,-4.04,-0.91,15.56
